state,ID,Company Name,Status,Last<BR>Update
LA,17696320LA,WASHINGTON PARISH GUD  2,Active,2019
LA,17619703LA,WASHINGTON TOWN OF,Active,2019
IL,17614625IL,WATERLOO CITY OF,Active,2019
LA,17614630LA,WATERPROOF TOWN OF,Active,2019
OH,17614637OH,WATERVILLE GAS AND OIL CO,Active,2019
OH,17603909OH,WATERVILLE GAS COMPANY,Active,2019
IA,17604067IA,WAUKEE MUNICIPAL GAS,Active,2019
MS,17614658MS,WAVELAND CITY OF,Active,2019
IL,17614664IL,WAVERLY UTIL DEPT,Active,2019
IA,17619741IA,WAYLAND MUN GAS SYS,Active,2019
IL,17614669IL,WAYNE CITY VILLAGE OF,Active,2019
GA,17614359GA,WAYNESBORO CITY OF,Active,2019
TN,17614676TN,WAYNESBORO CITY OF,Active,2019
MO,17696304MO,WAYNESVILLE TOWN OF,Active,2019
ND,17616217ND,WBI ENERGY TRANSMISSION INC,Active,2019
WY,17616220WY,WBI ENERGY TRANSMISSION INC,Active,2019
MT,17616218MT,WBI ENERGY TRANSMISSION INC,Active,2019
SD,17616219SD,WBI ENERGY TRANSMISSION INC,Active,2019
AL,17614389AL,WEDOWEE TOWN OF WTR SWR GAS BD,Inactive,2019
MS,17619698MS,WEIR NAT  GAS SYS,Active,2019
WV,17604069WV,WELCH GAS CO OP,Active,2019
IA,17619686IA,WELLMAN GAS SYSTEM,Active,2019
LA,17622141LA,WEST BATON ROUGE PARISH NAT GAS,Active,2019
IA,17614680IA,WEST BEND MUN GAS,Active,2019
CA,17674357CA,WEST COAST GAS CO INC,Active,2019
AL,17600671AL,WEST ESCAMBIA UTILITIES INC,Active,2019
AL,17600049AL,WEST JEFFERSON GAS SYS TOWN OF,Active,2019
KY,17621918KY,WEST LIBERTY GAS SYSTEM,Active,2019
OH,17619845OH,WEST MILLGROVE GAS CO,Inactive,2019
GA,17614704GA,WEST POINT CITY OF,Active,2019
TN,17614711TN,WEST TENNESSEE PUBLIC UTILITY DIST,Active,2019
NM,17635017NM,WEST TEXAS GAS INC,Active,2019
TX,17673180TX,WEST TEXAS GAS INC,Active,2019
OK,17640030OK,WEST TEXAS GAS INC,Active,2019
TX,17622900TX,WEST TEXAS GAS INCORPORATED,Inactive,2019
TX,17648160TX,WEST TEXAS NATURAL GAS CO,Inactive,2019
TX,17648650TX,WESTERN GAS INTERSTATE COMPANY,Active,2019
OK,17612790OK,WESTERN GAS INTERSTATE COMPANY,Active,2019
MN,17619710MN,WESTERN GAS UTIL INC,Inactive,2019
KY,17621093KY,WESTERN LEWIS RECTORVILLE GAS DIST,Active,2019
CA,17660313CA,WESTERN RGY LLC,Inactive,2019
MA,17614749MA,WESTFIELD GAS AND ELECTRIC,Active,2019
CO,17695154CO,WESTGAS INTERSTATE INCORPORATED,Active,2019
WY,17695156WY,WESTGAS INTERSTATE INCORPORATED,Active,2019
LA,17614750LA,WESTLAKE NAT GAS SYS,Active,2019
IL,17614762IL,WESTVILLE GAS COMM,Active,2019
KS,17620079KS,WETMORE CITY OF,Active,2019
MO,17695476MO,WHEATON CITY OF,Active,2019
AL,17672682AL,WHEELER BASIN NATURAL GAS CO,Active,2019
KY,17600476KY,WHEELWRIGHT UTIL COMM,Active,2019
LA,17622069LA,WHITE CASTLE MUN GAS,Active,2019
TX,17614813TX,WHITE DEER CITY OF,Inactive,2019
IL,17614799IL,WHITE HALL CITY OF,Active,2019
KY,17674481KY,WHITE PLAINS NATURAL GAS,Active,2019
CO,17674358CO,WHITE RIVER HUB,Active,2019
IN,17676727IN,WHITE RIVER LLC,Inactive,2019
TX,17614826TX,WHITEFACE CITY OF,Active,2019
UT,17671663UT,WHITING OIL AND GAS CORP,Inactive,2019
WY,17671664WY,WHITING OIL AND GAS CORP,Inactive,2019
IA,17614849IA,WHITTEMORE MUN GAS,Active,2019
KY,17614860KY,WICKLIFFE CITY OF,Active,2019
AL,17601115AL,WILCOX COUNTY GAS DISTRICT,Active,2019
CA,17696543CA,WILD GOOSE STORAGE INC,Active,2019
AZ,17614895AZ,WILLCOX CITY OF,Active,2019
NM,17617271NM,WILLIAMS FIELD SERVICE,Inactive,2019
TX,17648803TX,WILLIAMS FIELD SERVICE,Inactive,2019
WY,17617675WY,WILLIAMS FIELD SERVICES CO,Inactive,2019
OK,17612538OK,WILLIAMS GAS COMPANY,Inactive,2019
OH,17614928OH,WILLIAMSPORT VILLAGE OF,Inactive,2019
FL,17612052FL,WILLISTON CITY OF,Active,2019
OK,17614941OK,WILLOW TOWN OF,Active,2019
NC,17614947NC,WILSON ENERGY,Active,2019
AL,17601114AL,WILTON TOWN OF,Inactive,2019
IL,17600050IL,WINCHESTER CITY OF,Active,2019
GA,17614975GA,WINDER CITY OF,Active,2019
KS,17620097KS,WINDOM CITY OF,Inactive,2019
KS,17614984KS,WINFIELD CITY OF,Active,2019
IA,17614986IA,WINFIELD MUNICIPAL GAS,Active,2019
SC,17614999SC,WINNSBORO TOWN OF,Active,2019
TX,17604346TX,WINONA CITY OF,Active,2019
KS,17695280KS,WINONA GAS,Active,2019
MS,17695336MS,WINSTONVILLE TOWN OF,Inactive,2019
WI,17615025WI,WISCONSIN ELEC PWR CO,Active,2019
WI,17616597WI,WISCONSIN GAS COMPANY,Active,2019
WI,17615027WI,WISCONSIN POWER AND LIGHT COMPANY,Active,2019
WI,17616599WI,WISCONSIN PUB SVC CORP,Inactive,2019
WI,17694615WI,WISCONSIN PUB SVC CORP,Active,2019
WI,17615019WI,WISCONSIN PUBLIC SERVICE CORP,Inactive,2019
NE,17695300NE,WISNER CITY OF,Active,2019
IA,17615081IA,WOODBINE MUNICIPAL NATURAL GAS,Active,2019
NY,17615087NY,WOODHULL MUNICIPAL GAS,Active,2019
GA,17615088GA,WOODLAND CITY OF,Inactive,2019
TX,17615082TX,WOODSBORO NATURAL GAS CORP,Active,2019
TX,17615103TX,WOODVILLE CITY OF,Active,2019
MS,17615102MS,WOODVILLE TOWN OF,Active,2019
LA,17622151LA,WOODWORTH TOWN OF,Active,2019
TX,17672683TX,WORSHAM-STEED GAS STORAGE LLC,Active,2019
MI,17671400MI,WPS - ESI GAS STORAGE LLC,Inactive,2019
GA,17615121GA,WRENS CITY OF,Active,2019
TX,17670723TX,WSP USA INC,Active,2019
NY,17675170NY,WYCKOFF GAS STORAGE COMPANY,Active,2019
WY,17615153WY,WYOMING GAS CO,Active,2019
WY,17649002WY,WYOMING INDUSTRIAL GAS CO,Inactive,2019
UT,17673342UT,WYOMING INTERSTATE CO LLC,Active,2019
CO,17602691CO,WYOMING INTERSTATE COMPANY LLC,Active,2019
WY,17616168WY,WYOMING INTERSTATECO LLC,Active,2019
WV,17610409WV,WYOMING NATURAL GAS INC,Inactive,2019
OK,17615169OK,YALE WATER & SEWER TRUST,Inactive,2019
CT,17602792CT,YANKEE GAS SVC CO,Active,2019
AL,17622778AL,YORK CITY OF,Active,2019
SC,17615203SC,YORK CTY NATURAL GAS AUTHORITY,Active,2019
LA,17615238LA,ZACHARY CITY OF,Active,2019
KY,17615245KY,ZEBULON GAS ASSN,Inactive,2019
NM,17635019NM,ZIA NATURAL GAS,Active,2019
